,content
137,"대전지역 전세사기 피해자들이 31일 기자회견을 열고 전세사기 피해자 대책위원회 출범을 알렸다. 사진=김소연 기자
  <br/> <br/> <br/>대전지역 전세사기 피해자들이 정부의 해결책 마련을 촉구하며 공동대응에 나섰다. <br/> <br/>대전시 전세사기피해자 대책위원회(대책위)는 31일 대전시청 앞에서 기자회견을 열고 대책위 출범을 알렸다. <br/> <br/>정창식 대책위원장은 ""대전시와 각 지자체, 정부기관은 대체 얼마나 더 많은 피해자가 나와야 제대로 된 행동에 나설 것인가""라며 ""전세사기는 개인이 아닌 사회적 문제다. 정부에서 해결책을 마련해야 한다고 생각한다""고 강조했다. <br/> <br/>이어 ""지금 대다수 피해자들은 전 재산을 잃은 것은 물론이고, 감당하기 힘든 빚을 진 상태""라며 ""앞으로 대책위 일동은 대전지역 모든 전세사기 피해자를 대표해 시와 각 자치구, 정부 기관에 전세 피해 실태를 알리고 대책 마련을 촉구하겠다""고 밝혔다. <br/> <br/>한편, 지난 1년간 경찰에 신고된 지역 전세사기 건수는 모두 92건인 것으로 알려졌다. 피의자는 238명, 피해자는 695명이다. <br/> <br/>   <br/> <br/>   <br/> <br/>   <br/> <br/>   <br/> <br/>   <br/> <br/>   <br/> <br/>   <br/> <br/>   <br/> <br/> <br/>  <br/> <br/>   <br/> <br/>  "
138,"올해 하반기 주요 업종 중 조선, 철강, 반도체 등 업종의 일자리가 증가할 것이라는 전망이 나왔다. 건설 분야는 사업비 상승 부담과 투자 감소로 인한 수요 위축으로 고용 규모도 줄어들 것으로 보인다.<br/><br/><br/><br/>한국산업기술진흥원과 한국고용정보원은 31일 이러한 내용이 담긴 '2023년 하반기 주요 업종 일자리 전망'을 발표했다. 이 연구는 기계, 조선, 전자, 섬유, 철강, 반도체, 자동차, 디스플레이 등 국내 8개 주력 제조 업종과 건설업, 금융 및 보험업에 대한 2023년 하반기 일자리 증감에 대해 전망하고 있다.<br/><br/><br/><br/>전망에 따르면 기계, 조선, 철강, 반도체, 자동차 업종 일자리는 지난해 하반기 대비 늘어나며 건설 업종은 감소할 것으로 예상된다. 증가율은 조선(6.4%), 철강(2.9%), 반도체(2.8%), 자동차(2.7%), 기계(2.4%) 순이다.<br/><br/><br/><br/>조선 분야는 전 세계 선박 발주량 축소에도 친환경 선박 수요가 증가와 수출 증가로 국내 조선업 고용은 활성화될 것으로 보인다. 연구진은 ""국내 조선 업종은 2023년에도 IMO의 탄소배출 저감 규제강화로 인한 친환경 연료 추진 선박의 수요 증가의 수혜를 얻을 것"" 이라며 ""우크라이나-러시아 전쟁 이후 해양플랜트 발주 역시 국내 조선 업종 생산에 긍정적으로 작용할 것""이라고 설명했다.<br/><br/><br/><br/>철강 업종은 조선업 수요 증가의 영향을 받았다. 수출과 내수가 증가하면서 철강 생산이 늘어남에 따라 고용도 늘 것이라는 분석이다. 반도체 업종은 국내 설비 투자 증가로 증가세가 지속할 것으로 보인다.<br/><br/><br/><br/>자동차 업종은 친환경차 수요 증가 등으로 생산이 소폭 늘어나고 퇴직 인력에 대한 대체수요 증가와 함께 고용 규모가 커질 전망이다. 기계 분야는 이차전지 등 수요 산업의 해외 생산공장 증설과 에너지, 친환경 인프라 투자가 지속돼 생산 장비 수출과 내수가 증가하면서 고용이 증가할 것으로 예상된다.<br/><br/><br/><br/>전자, 섬유, 디스플레이, 금융 및 보험 업종은 전년과 비슷한 수준으로 예상된다. 전자 분야는 금융시장 불안정성 확산 우려와 시장 회복 지연 영향으로 수요 감소가 예상되나 2024년 회복 기대로 전년과 비슷한 수준이 전망된다. 섬유 분야도 글로벌 수요가 감소할 것으로 예상되나 K-패션 선호현상에 따른 대중국 의류 수출 회복에 대한 기대감이 있다.<br/><br/><br/><br/>디스플레이는 글로벌 LCD 시장 수요가 위축되지만 프리미엄 제품 생산 확대로 OLED에 대한 수요는 커질 것으로 보인다. 한국은 LCD 생산 축소에도 고부가가치 OLED 제품 생산이 증가함에 따라 디스플레이 업종의 고용이 전년 동기 대비 0.1% 증가에 그칠 전망이다.<br/><br/><br/><br/>건설 분야는 사업 비용 상승과 투자 감소로 수요가 위축되면서 고용 규모도 감소할 것으로 예상된다. 지난해 하반기 건설 수주가 증가했지만 공사비 상승을 고려하면 실질 증가율은 높지 않았다. 또한, 올해 정부의 사회간접자본(SOC) 예산도 줄어 건설 수주도 감소할 전망이다.<br/><br/><br/><br/>연구진은 ""하반기에도 고금리 유지, 정부의 SOC 예산 축소, 부동산 PF 부실 우려 등의 영향으로 민간 주거용 건축 투자도 전년 동기 대비 감소할 것""이라고 짚었다.<br/><br/><br/><br/>정석준기자 mp1256@dt.co.kr"
139,"당정, ''누누티비'' 등 불법사이트 강력 제재
국민의힘 박대출 정책위의장이 31일 국회에서 열린 K-콘텐츠 불법 유통 방지대책 민ㆍ당ㆍ정 협의회에서 발언하고 있다.연합뉴스
당정, '누누티비' 등 불법사이트 강력 제재 앞으로 ‘더 글로리’ㆍ‘DP’ 등 국내 콘텐츠를 무단으로 다운로드 하거나 불법으로 유통시킬 경우, 최대 3배에 손해 배상을 물리는 등 강력한 제재를 부과할 방침이다. <br/><br/>국민의힘과 정부는 31일 국회에서 ‘K-콘텐츠 불법유통 근절’ 대책 마련을 위한 민당정 협의회를 열고 동영상 콘텐츠의 불법유통 사이트에 대해 최대 3배의 징벌적 손해배상을 허용하는 방안을 도입하기로 했다. <br/><br/>이번 협의회는 국내 온라인 동영상 서비스(OTT) 콘텐츠를 불법으로 스트리밍하던 ‘누누티비’의 재등장을 막고, 해외 공조 등을 통해 정부의 대응 역량을 강화하겠다는 취지에서 열렸다. <br/><br/>박대출 정책위의장은 “콘텐츠 불법유통을 강력히 제재하기 위해 징벌적 손해배상제 도입을 추진하고 대법원 내 양형위원회와 협의해 양형기준 상향하는 방안 적극 검토하기로 했다”고 밝혔다. <br/><br/>국회 문화체육관광위원회 국민의힘 간사인 이용호 의원은 지난 21일 저작권을 침해하는 영상 콘텐츠 불법사이트 등으로 인한 저작권 침해 시 손해배상을 3배까지 늘리는 ‘징벌적 손해배상제’를 도입하고 관계 공무원에게 현장조사 권한을 부여하는 내용 등의 저작권법 개정안을 발의한 바 있다. <br/><br/>박 정책위의장은 당정의 징벌적 손해배상제 도입 추진 결정과 관련해 “그것(이용호 의원 발의안)을 토대로 한다고 보면 된다”며 “오늘 민당정(협의회)에서도 민간 업계 창작자분들의 처벌 강화에 대한 주문도 있었다”고 덧붙였다. <br/><br/>당정은 이밖에 저작권을 침해한 웹사이트를 차단하는 방송통신위원회 설치 및 운영에 관한 법률 등도 조속히 입법을 추진한다는 방침이다. <br/><br/>당정은 불법 사이트의 신속한 차단을 위해 심의제도를 개선하는 한편, 해외에 서버를 둔 불법유통 사이트에 대한 국제 수사 공조 강화 방안으로 한미 합동수사팀 구성, 국제 협약 가입 등을 적극 추진하겠다는 방침이다."
140,"<연합뉴스>
#A사업자는 신재생에너지 발전 사업을 정상적으로 추진하지 않고 사업권 중도 매각 등을 통해 이익을 추구하는데 몰두했다.<br/><br/><br/><br/>#B사업자는 발전허가 요건으로 풍황계측을 요구하고 사업자 간 부지중복이 있을 경우 계측기 설치순서로 우선순위를 부여하고 있다는 점을 악용해, 부지선점·매매목적으로 계측기를 설치했다.<br/><br/><br/><br/>산업통상자원부는 31일 이러한 발전사업 목적성 훼손 사례를 방지하고 전력시장 질서를 확립하기 위해 관련 제도를 개선한다고 밝혔다.<br/><br/><br/><br/>8월 1일부터 시행하는 '발전사업세부허가기준 등에 관한 고시' 개정안은 허가된 발전사업의 실제 이행력을 높이기 위해 발전 사업 인허가 요건 및 풍력자원 계측기 기준을 강화하는 것이 골자다.<br/><br/><br/><br/>그동안 신재생에너지 보급확대 정책에 따라 3메가와트(MW) 초과 기준 신재생에너지 발전사업의 신규 허가건수는 2011년 19건에서 2021년 98건으로 급증했다. 발전 규모는 1.4기가와트(GW)에서 10.3GW로 대폭 늘었다.<br/><br/><br/><br/>산업부는 ""사업을 정상적으로 추진하기보다는 사업권 중도 매각 등을 통해 이익을 추구하는데 몰두하거나, 지연시키는 사례가 빈번히 발생했다""며 ""복잡한 유효지역 규정으로 인해 사업자 간 부지 분쟁도 다수 발생했다""고 설명했다.<br/><br/><br/><br/>산업부는 재무능력을 중심으로 발전사업 허가기준을 강화하는 한편, 사업 기간 연장요건을 강화해 허가된 사업이 적기에 이행되도록 촉구한다는 방침이다.<br/><br/><br/><br/>발전사업 허가기준은 자기자본비율을 재원조달 계획상 15%로 상향하고 신용평가는 B등급 이상 의무화를 적용한다. 초기개발비 확보 여부 심사에서는 최소 납입자본금 기준을 총 사업비의 1%로 신규 정한다.<br/><br/><br/><br/>사업 허가부터 사업개시까지 기간인 '준비기간'은 육삭풍력 6년, 해상풍력 8년으로 확대한다. 발전 허가 이후에는 태양광·연료전지 2년, 육상풍력 4년, 해상풍력 5년 등 공사계획인가기간을 부여해 적기에 사업을 이행하도록 범위를 지정한다.<br/><br/><br/><br/>부지선점 방지 방안으로는 설치허가일로부터 3년 이내로 발전사업을 허가신청하도록 유효기간을 신설한다. 유효지역은 분류기준을 단순화하고 각 분류별 면적을 재선정한다. 계측기간 1년에 대한 기준도 명확히해 사업자 혼란을 줄일 방침이다.<br/><br/><br/><br/>산업부는 ""현재 발전허가 이후 일정 기한 내 발전소를 가동하지 않으면 해당 사업허가를 취소하도록 규정돼 있으나 의례적으로 기한 연장을 허용해왔다""며 ""이번 조치로 일정 절차를 진행하지 않을 경우에는 더 이상 연장이 불가능하게 바뀐다""고 말했다. 이어 ""풍황계측기 유효기간 신설로 매매목적의 계측기 설치를 방지하고, 유효지역도 단순화돼 사업자 간 분쟁도 줄어들 것으로 기대한다""고 덧붙였다.<br/><br/><br/><br/>정석준기자 mp1256@dt.co.kr"
141,"[국세청 제공]
국세청이 31일 12월 결산법인은 8월 말까지 법인세 중간예납을 신고·납부해야 한다고 당부했다. <br/><br/><br/><br/>이번에 신고해야 할 중간예납 대상법인은 약 51만 8000여개로 지난해(50만 5000여개)보다 약 3000개 증가했다. 중소기업인 내국 법인이 직전 사업연도 산출세액 기준으로 계산한 중간예납세액이 50만원 미만일 경우 신고·납부 의무가 면제된다. 2023년 신설된 법인과 이자소득만 있는 법인, 휴업 등의 사유로 올해 상반기 수입금액이 없는 법인 등도 신고·납부 의무가 없다. <br/><br/><br/><br/>신고대상 법인은 8월 1일부터 국세청 홈택스와 손택스를 통해 전자신고를 할 수 있다. 법인세 중간예납액은 직전 사업연도 산출세액의 50%를 납부하거나, 상반기 사업실적을 중간결산하는 방식 중 선택할 수 있다. <br/><br/><br/><br/>특히 직전 사업연도 산출세액 기준으로 신고하는 경우에는 중간예납세액을 자동으로 계산해주는 '미리채움 서비스'를 이용할 수 있다. 클릭 몇 번으로 간편하게 신고를 마칠 수 있는 서비스다.<br/><br/><br/><br/>납부할 세액이 1000만원을 초과하는 법인은 납부세액 일부를 납부기한 다음 날부터 1개월(9월 말), 중소기업은 2개월(10월 말)까지 분납할 수 있다.<br/><br/><br/><br/>아울러 국세청은 매출 감소 등으로 어려움을 겪는 수출 중소기업과 고용위기지역(경남 거제) 소재 중소기업 등 5068개 법인에 대해서는 납부 기한을 직권으로 2개월 연장하는 등 지속적인 세정지원을 실시한다. <br/><br/><br/><br/>또 집중호우로 직접 피해를 입은 법인에 대해서도 직권으로 납부기한을 2개월 연장한다. 신청이 있는 경우 최대 9개월까지 연장할 수 있다. 집중호우 피해 등으로 사업상 자산 등을 20% 이상 상실한 법인이 상반기 실적을 중간결산하는 방식으로 신고하는 경우 납부할 법인세에서 그 상실된 비율에 따라 세액을 공제할 수 있다.<br/><br/><br/><br/>최상현기자 hyun@dt.co.kr"
142,"도레이첨단소재의 분리막 제품. 도레이첨단소재 제공
도레이첨단소재는 도레이배터리세퍼레이터필름한국(TBSK) 인수를 마무리하고, 조기 통합경영체제 구축을 위한 임원인사를 8월 1일자로 단행한다고 31일 밝혔다.<br/><br/><br/><br/>도레이첨단소재는 지난달 일본 도레이 계열 TBSK 지분 70%에 대한 인수계약을 체결한 바 있다. 이 회사는 배터리 4대 핵심소재 중 하나인 분리막 제조 전문 기업으로, 전기차를 비롯해 전자기기, 산업용, 축전용 등 다양한 분리막 제품 포트폴리오를 갖추고 국내외 유수의 배터리 회사를 고객사로 보유하고 있다.<br/><br/><br/><br/>도레이첨단소재는 인수 발표 당시 TBSK의 경영체제를 한국인 중심으로 전환해 고객사와의 협력을 확대하고 배터리 산업 밸류체인 강화에 기여하겠다고 언급한 바 있다.<br/><br/><br/><br/>TBSK 대표이사 사장에 김영섭 필름사업본부장이, 구미사업장장에는 엄태수 엔지니어링본부장 전무가 이름을 올렸다. 아울러 이병국 전무는 구미공장장, 정인식 상무가 기술연구소장, 박희국 이사가 영업담당으로 각각 선임됐다.<br/><br/><br/><br/>도레이첨단소재는 풍부한 사업경험과 경영 능력을 갖춘 전문가를 선임함으로써 사업전문성을 높이고 자율 책임경영을 강화해 통합 시너지를 한층 높일 것으로 기대하고 있다.<br/><br/><br/><br/>◇도레이첨단소재 및 도레이배터리세퍼레이터필름한국(TBSK)<br/><br/><br/><br/>◇전배 △김영섭 필름사업본부장 겸 TBSK 대표이사 사장 △엄태수 엔지니어링본부장 겸 구미사업장장 전무 △이병국 TBSK 구미공장장 전무 △정인식 TBSK 기술연구소장 상무 △박희국 TBSK 영업담당 이사전혜인기자 hye@dt.co.kr"
143,"유관기관 파트너십 구축을 통한 양자 분야 산업ㆍ연구 활성화 세미나, 워크숍 등을 통한 사용자, 연구자, 피교육자의 열린 참여 촉진 양자컴퓨터 운영 및 활용과 관련한 과제 수주 및 회원 유치 공동노력
연세대학교(총장 서승환)는 포항공과대학교(이하 POSTECH, 총장 김무환)와 양자컴퓨팅(Quantum Computing) 생태계 조성을 위한 업무 협약을 31일 체결했다.<br/><br/><br/><br/>양자컴퓨팅은 양자역학적 원리를 통해 기존 컴퓨터보다 훨씬 빠르고 효율적으로 복잡한 문제를 해결할 수 있는 연산 기술로, 연세대는 내년 상반기 국제캠퍼스에 IBM의 최신 양자 컴퓨터인 '127큐비트(Eagle Processor) IBM 퀀텀 시스템 원(Quantum System One)'을 도입할 예정이다.<br/><br/><br/><br/>이번 협약은 양자컴퓨터를 도입ㆍ운영함에 있어 양교 간 상호 협력 체계를 구축하기 위한 것이다. 협약의 골자는 △유관기관 파트너십 구축을 통한 양자 분야 산업ㆍ연구 활성화 △세미나, 워크숍 등을 통한 사용자, 연구자, 피교육자의 열린 참여 촉진 △양자컴퓨터 운영 및 활용 관련한 과제 수주 및 회원유치 공동 노력 등이다.<br/><br/><br/><br/>양교가 보유한 최고 수준의 연구 성과와 연구진의 협업을 통해 국내 양자컴퓨터 산업ㆍ연구 분야 활성화에 큰 시너지를 낼 것으로 기대된다.<br/><br/><br/><br/>연세대 서승환 총장은 ""POSTECH과는 이전부터 '개방ㆍ공유 캠퍼스 선언'을 통해 교육, 연구 및 산학협력 분야에서 긴밀한 협업을 이어가고 있다.""면서, ""이번 협약을 통해 양자컴퓨팅 연구 생태계 조성에 힘을 모으겠다.""고 강조했다.<br/><br/><br/><br/>POSTECH 김무환 총장은 ""양자 기술은 한계에 다다른 기존 기술을 진일보시킬 수 있어 전 세계 기술 패권 경쟁의 중심에 서 있는 '꿈의 기술'""이라며, ""이번 협약으로 우리나라가 양자컴퓨터에서의 입지를 강화할 수 있도록 연세대와 함께 노력해 나가겠다.""고 밝혔다.<br/><br/><br/><br/>배석현기자 qotjrgussla@dt.co.kr"
144,"숭실대는 오는 8월 19일 '온라인 전공멘토링'을 실시한다. [숭실대 제공]
숭실대학교(총장 장범식)는 진로 탐색을 고민하는 고등학생들을 위한 '온라인 전공멘토링'을 오는 8월 19일 시행할 예정이라고 31일 밝혔다. <br/><br/><br/><br/>'온라인 전공멘토링'은 숭실대 재학생이 전공학과를 소개하고 진로 관련 멘토링을 제공하는 프로그램으로 전국 고교생에게 진로탐색 기회를 제공하기 위해 온라인으로 진행한다. 숭실대는 올해 5월에도 온라인 전공멘토링 1차 프로그램을 시행했으며 참여 학생들에게 긍정적인 평가를 받았다.<br/><br/><br/><br/>참가를 희망하는 학생들은 숭실대 입학처 홈페이지를 통해 신청할 수 있다. 참가 학생은 숭실대 메타버스 플랫폼인 '숭실대학교 Meta-versity'를 통해 실시간으로 온라인 전공멘토링에 참여하게 된다. 숭실대는 온라인 공간에 친숙한 학생들을 위해 실제 숭실대와 유사한 메타버스 공간을 마련해 전공학과에 대한 정보를 생생히 전달할 예정이다.<br/><br/><br/><br/>이번 전공멘토링에는 인문계열 9개 학과, 경상계열 6개 학과, 자연계열 5개 학과, IT계열 5개 학과 등 총 25개 학과가 참여한다. <br/><br/><br/><br/>유정아기자 yuangela@dt.co.kr"
145,"LG에너지솔루션 직원들이 ‘ESG 리포트’를 소개하고 있다. [LG에너지솔루션 제공]
[헤럴드경제=김지윤 기자] LG에너지솔루션이 멸종위기종 ‘물장군 살리기’ 사업 지원에 나섰다. 생물 다양성을 보존해 ‘ESG(환경·사회·지배구조) 경영’을 실천하기 위해서다. <br/> <br/> LG에너지솔루션은 물장군 살리기 등 지난해 ESG 경영 활동 및 성과를 담은 ‘ESG 리포트’를 31일 발간했다. LG에너지솔루션은 지난해와 올해 7월 청주시, 금강유역환경청과 함께 충북 청주 오창 에너지플랜트 인근 습지에 물장군 약 130마리를 방사했다. <br/> <br/> 멸종위기 야생생물 2급인 물장군은 과거 연못이나 논 등 습지에서 흔히 볼 수 있는 곤충이었지만 최근 도시화로 인한 서식지 파괴, 수질 오염으로 개체 수가 급격히 줄고 있다. <br/> <br/> LG에너지솔루션 관계자는 “물장군 자연 증식 여부, 개체수 등을 관찰하며 물장군 서식지 복원을 위해 힘쓸 계획”이라며 “앞으로도 사업장 인근 및 지역사회의 생물 다양성 문제를 파악하고, 보전하기 위해 지역 환경청 및 지자체, 지역주민들과 협업하겠다”고 말했다. <br/> <br/> 이번 ESG 리포트에는 물장군 살리기 활동뿐 아니라 다양한 분야의 ESG 성과가 담겼다. ▷전사 재생에너지 기반의 전력 전환율 56％ 달성 ▷전극재료 용매 재활용률 97％ 달성 ▷국내 최초 FCA(공정 코발트 동맹) 가입 ▷생산 및 연구개발(R&D) 사업장 안전보건 경영시스템(ISO 45001) 취득 ▷미국 ‘일하기 좋은 기업’ 인증 획득 등이다. <br/> <br/> ESG 리포트의 주제는 ‘플러스 포 마이너스, 마이너스 포 플러스(Plus for Minus, Minus for Plus)’다. 전극의 자연스러운 흐름처럼 환경과 사회, 지배구조 각 영역에서 불필요한 낭비 요소는 줄이고, 필요한 요소는 더하겠다는 의미를 담았다. <br/> <br/> 특히 올해 리포트에서는 ‘기후변화 관련 재무정보 공개 협의체(TCFD, Task Force on Climate Related Financial Disclosures)’ 공시 가이드라인을 준수해 다양한 재무 및 기후 관련 정보를 공개했다. <br/> <br/> TCFD는 2015년 주요 20개국(G20) 재무장관회의 금융안정위원회가 설립한 협의체다. 기후변화를 초래할 수 있는 기업의 정보(지배구조·전략·위험관리·목표관리 등)에 고객·투자자 등 이해관계자들이 쉽게 접근하고 파악할 수 있도록 내용 및 방식에 대한 기준을 마련해 공개를 권고하고 있다. LG에너지솔루션은 올해 2월 국내 배터리 업계 최초로 지지를 선언했다. <br/> <br/> <br/> <br/> LG에너지솔루션은 TCFD 가이드라인을 기반으로 이해관계자 설문조사, 동종 업계 분석, 문헌조사 등을 통해 기후변화에 따른 리스크 및 기회 요인 31개를 구성해 사업적 영향 및 대응 현황을 밝혔다. ▷온실가스 저감 정보 공개 의무화 ▷탄소 관련 신규 규제의 시행 ▷전기차·에너지저장장치(ESS) 등 탄소 저감에 기여하는 수요 확대 등이 대표적이다. <br/> <br/> LG에너지솔루션은 지난해 출범한 사내 독립기업(CIC, Compay-in-Company)의 사업 현황도 함께 소개했다. 전기이륜차 배터리 교환기 사업을 하는 쿠루(KooRoo)의 안홍덕 대표는 보고서에서 “쿠루 사업은 일산화탄소 배출, 소음 등 내연기관 오토바이의 단점을 개선하고, 국내 중소기업들과의 높은 상생 효과를 유발하고 있다”고 말했다. <br/> <br/> 에너지저장장치를 활용해 재생에너지 전력망을 통합 관리하는 에이블(AVEL)의 김현태 대표는 “2025년 말 사업을 전국으로 확대하고자 한다”며 “탄소 감축에 기여하는 데 필수인 재생에너지가 국내 전역의 소비자들에게 안정적으로 공급되도록 최선을 다하겠다”고 밝혔다. <br/> <br/> 이 밖에도 LG에너지솔루션은 기후변화 대응에 적극 동참하기 위해 재생에너지 전환 및 폐기물 감축을 위한 노력에도 앞장서고 있다. 중국 남경 사업장의 경우 글로벌 인증기관 UL(Underwriters Laboratories)로부터 자원순환율 100％를 인정받았다. 위험 폐기물로 분류되는 전극재료 용매의 재활용률은 97%에 달한다. <br/> <br/> 권영수 LG에너지솔루션 최고경영자(CEO) 부회장은 “LG에너지솔루션은 글로벌 탄소중립과 인류의 미래에 기여할 수 있도록 끊임없이 혁신해 ‘고객이 신뢰하고 사랑하는 세계 최고의 기업’이라는 목표를 실현해 나가겠다”고 밝혔다. <br/> <br/><br/> <br/> jiyun@heraldcorp.com"
146,"방송·인터넷·모바일 합친 상품 저렴하게 출시 브랜드데이·스포츠마케팅 통해 스킨십 나서
KT스카이라이프가 지난 9일 수원 KT위즈파크에서 개최한 '스카이라이프 브랜드 데이' 전경. KT스카이라이프 제공
방송·인터넷·모바일 3종 결합 서비스를 제공하는 KT스카이라이프가 MZ세대 공략에 나섰다. 올드한 이미지를 벗고 젊은 소비자의 일상에 녹아들겠다는 전략이다. <br/><br/><br/><br/>◇가성비 알뜰폰 MZ 취향에 맞아<br/><br/><br/><br/>스카이라이프는 2020년 알뜰폰 사업을 시작하면서 가성비를 중시하는 MZ세대의 호흡을 읽어냈다. 알뜰폰 상승세와 맞물려 올해 1분기 스카이라이프 모바일 유지 가입자는 30만을 돌파하며 지난해 같은 기간의 두배로 늘었다. sky 인터넷 역시 1분기 유지 가입자가 40만을 웃돌며 성장세를 보이고 있다. 알뜰폰·인터넷·방송을 합친 TPS(3종 서비스 결합) 가입자도 1분기에만 6만4000명이 늘었다. 그 배경에는 합리적인 가격이 있다. 가성비를 추구하는 MZ세대들이 통신비는 줄이면서 데이터와 음성·문자 등은 실속 있게 쓸 수 있기 때문이다.<br/><br/><br/><br/>실제로 위성방송과 100M 인터넷을 제공하는 '30% 요금할인 홈결합'(1만9800원)에 데이터·음성·문자를 무제한 쓸 수 있는 '모두 충분 11GB+'를 결합하면 할인을 포함해 월 4만9500원이면 된다. <br/><br/><br/><br/>MZ세대의 데이터와 소비 성향에 맞춘 요금제도 선보였다. 지난 6월 '5G 중간 요금제' 3종과 '5G 대용량 요금제'를 내놨다. 특히 5G 대용량 요금제는 200GB의 데이터를 기본 제공하고 이를 모두 소진해도 10Mbps 속도로 추가비용 없이 쓸 수 있어 데이터를 많이 쓰는 2030 세대의 반응이 좋다. '밀리의 서재 요금제' 등 혜택은 많으면서 요금 부담은 적은 제휴 요금제도 내놓고 있다. <br/><br/><br/><br/>◇스포츠 전용 TV 요금제도 선보여<br/><br/><br/><br/>MZ 친화적인 브랜드 홍보도 펼치고 있다. 운동을 위해 휴가를 떠나는 '스포츠케이션'이 트렌드인 가운데 스포츠에 관심이 많은 MZ세대를 위해 지난해 유료방송 최초로 스포츠 전용 TV 요금제 'sky 스포츠 프리미어'를 선보였다. 별도 가입 필요 없이 스포츠 전용 유료채널을 기본 패키지에 포함시켜 해외축구, MLB, NBA 등을 실시간 시청할 수 있다. 지난 9일에는 KT위즈파크에서 스카이라이프 '브랜드 데이'를 열고 야구장 무료입장 기회와 웰컴 선물을 주는 이벤트도 가졌다. <br/><br/><br/><br/>대중교통 이용이 많은 20~30대를 고려해 공항철도에서 진행한 디지털미디어시티역(서울 상암동 소재) 기업 테마역사 사용기관 입찰에 참여해 최종 선정되기도 했다. 역명 아래에 괄호 형태로 회사 이름이 표기되고, 역사 전체가 스카이라이프 테마공간으로 꾸며진다. 디지털미디어시티역은 방송사 등이 모여 있는 '미디어 중심지'로, MZ세대는 물론 한류의 영향으로 글로벌 유동 인구도 많은 곳이다. <br/><br/><br/><br/>양춘식 스카이라이프 대표는 ""좋은 서비스를 MZ세대 고객들이 합리적인 가격에 이용할 수 있게 상품과 서비스 품질을 높여 갈 것""이라며 ""MZ세대들과 소통하며 스카이라이프를 경험하고 가계통신비도 줄일 수 있도록 할 것"" 이라고 말했다. 김나인기자 silkni@dt.co.kr"
147,"식품의약품안전처 제공.
임상시험용의약품의 품질 변경 시 시험대상자의 안전과 의약품 품질에 영향을 미치지 않는 경우는 품질 변경 승인이 면제된다.<br/><br/><br/><br/>식품의약품안전처는 위해도가 경미한 임상시험용의약품 품질 변경은 자체 관리 대상으로 적용하기 위해 '임상시험용의약품의 품질 가이드라인'을 개정·배포했다고 31일 밝혔다.<br/><br/><br/><br/>이번 개정은 지난 6월 '식의약 규제혁신 2.0'에서 식약처가 임상시험용의약품 품질 변경 시 변경 승인이 필요 없는 변경 범위를 명확히해 자체 관리 대상을 확대하겠다고 밝힌 데 따른 것이다.<br/><br/><br/><br/>기존에는 법에서 정한 임상시험 품질 변경 승인 대상 외에는 모두 변경 승인을 신청해야 했다. 개정 가이드라인에는 이미 승인된 안전성 시험 계획에 따라 임상시험용의약품의 사용기한을 연장하는 경우, 임상시험이 승인된 이후 대한민국약전 등 공정서가 개정돼 개정 사항을 그대로 적용한 경우 등 경미한 품질 변경 사례가 담겼다.<br/><br/><br/><br/>식약처는 ""미국·유럽 등도 임상시험용의약품의 품질 변경 시 위해도 기반으로 변경을 관리해 위해도가 경미한 변경은 업체가 자체적으로 관리하도록 하고 있다""며 ""국제적으로 조화된 기준을 적용해 임상 시험을 수행하는 업체의 자체 변경 관리 범위를 확대하고자 한다""고 말했다.강민성기자 kms@dt.co.kr"
148,"GC녹십자 제공.
GC녹십자 혈액제제가 미국 식품의약국(FDA) 허가심사에 본격 돌입했다.<br/><br/><br/><br/>GC녹십자는 'Alyglo'(알리글로) 브랜드로 알려진 자사의 혈액제제 'GC5107B'(정맥투여용 면역글로불린10%)에 대한 품목허가 신청서(BLA)가 미국 식품의약국(FDA)의 본격적인 허가심사 절차에 돌입했다고 31일 밝혔다.<br/><br/><br/><br/>FDA는 '처방의약품 신청자 수수료 법'(PDUFA)에 따라 내년 1월 13일(현지시간)까지 GC5107B의 최종 허가 여부를 결정할 예정이다. GC5107B는 선천성 면역결핍증에 사용되는 제제이다. 미국에서는 최근 면역글로불린 수요가 증가하고 있다. GC녹십자는 코로나19 상황으로 현장 실사가 불가해 지연된 충북 오창 혈액제제 생산시설 '현장 실사'(Pre-License Inspection)를 올해 4월 받았으며, 이를 바탕으로 지난 7월 14일(현지기준) BLA를 재차 제출했다.<br/><br/><br/><br/>GC녹십자 관계자는 ""예상대로 FDA의 최종 허가가 나오면 내년 미국 시장에 제품을 출시할 예정""이라며 ""허가 이후 Alyglo 브랜드로 사업화를 진행할 계획""이라고 말했다.<br/><br/><br/><br/>한편 미국 내 면역글로불린 시장은 약 13조원(104억 달러) 규모(MRB, 2022년 기준)로 알려져 있다．강민성기자 kms@dt.co.kr"
